game_id,player_count,seat,character,score,is_winner,total_steps
6333,3,0,rakus,66,1,63
6333,3,1,pendingin,19,0,63
6333,3,2,baja,5,0,63
6334,3,0,pendingin,5,0,63
6334,3,1,perisai,5,0,63
6334,3,2,rakus,44,1,63
6335,3,0,kompor,10,0,55
6335,3,1,rakus,127,1,55
6335,3,2,perisai,5,0,55
6336,3,0,perisai,40,1,65
6336,3,1,pendingin,0,0,65
6336,3,2,baja,0,0,65
6337,3,0,hemat,10,0,73
6337,3,1,rakus,0,0,73
6337,3,2,perisai,45,1,73
6338,3,0,baja,14,1,67
6338,3,1,perisai,10,0,67
6338,3,2,rakus,5,0,67
6339,3,0,baja,5,0,67
6339,3,1,rakus,20,1,67
6339,3,2,hemat,5,0,67
6340,3,0,perisai,0,0,67
6340,3,1,pendingin,15,0.5,67
6340,3,2,hemat,15,0.5,67
6341,3,0,pendingin,19,1,56
6341,3,1,perisai,0,0,56
6341,3,2,rakus,0,0,56
6342,3,0,kompor,4,0,67
6342,3,1,rakus,9,0,67
6342,3,2,baja,10,1,67
6343,3,0,pendingin,8,0,67
6343,3,1,baja,14,1,67
6343,3,2,rakus,0,0,67
6344,3,0,baja,1,0,57
6344,3,1,rakus,2,0,57
6344,3,2,pendingin,10,1,57
6345,3,0,perisai,0,0,66
6345,3,1,pendingin,5,0,66
6345,3,2,baja,10,1,66
6346,3,0,baja,15,1,58
6346,3,1,perisai,0,0,58
6346,3,2,kompor,5,0,58
6347,3,0,kompor,10,0,65
6347,3,1,baja,32,1,65
6347,3,2,pendingin,10,0,65
6348,3,0,pendingin,4,0,66
6348,3,1,kompor,5,0.5,66
6348,3,2,hemat,5,0.5,66
6349,3,0,rakus,0,0,62
6349,3,1,kompor,4,0,62
6349,3,2,pendingin,51,1,62
6350,3,0,perisai,0,0.3333333333333333,68
6350,3,1,hemat,0,0.3333333333333333,68
6350,3,2,rakus,0,0.3333333333333333,68
6351,3,0,kompor,15,0,84
6351,3,1,hemat,20,1,84
6351,3,2,perisai,2,0,84
6352,3,0,kompor,0,0,73
6352,3,1,hemat,0,0,73
6352,3,2,perisai,134,1,73
6353,3,0,rakus,0,0,71
6353,3,1,baja,20,1,71
6353,3,2,kompor,12,0,71
6354,3,0,rakus,0,0.3333333333333333,79
6354,3,1,perisai,0,0.3333333333333333,79
6354,3,2,hemat,0,0.3333333333333333,79
6355,3,0,pendingin,4,0,61
6355,3,1,rakus,15,0,61
6355,3,2,perisai,73,1,61
6356,3,0,kompor,0,0,61
6356,3,1,baja,7,1,61
6356,3,2,rakus,0,0,61
6357,3,0,perisai,0,0,76
6357,3,1,pendingin,10,1,76
6357,3,2,hemat,5,0,76
6358,3,0,rakus,0,0,75
6358,3,1,baja,0,0,75
6358,3,2,hemat,6,1,75
6359,3,0,pendingin,5,0.5,67
6359,3,1,perisai,0,0,67
6359,3,2,kompor,5,0.5,67
6360,3,0,perisai,15,0,68
6360,3,1,kompor,113,1,68
6360,3,2,hemat,5,0,68
6361,3,0,baja,25,1,81
6361,3,1,perisai,5,0,81
6361,3,2,hemat,15,0,81
6362,3,0,rakus,81,1,61
6362,3,1,pendingin,0,0,61
6362,3,2,baja,0,0,61
6363,3,0,baja,22,0,68
6363,3,1,rakus,59,1,68
6363,3,2,kompor,5,0,68
6364,3,0,baja,6,0,66
6364,3,1,hemat,15,1,66
6364,3,2,kompor,5,0,66
6365,3,0,pendingin,0,0,75
6365,3,1,kompor,0,0,75
6365,3,2,hemat,5,1,75
6366,3,0,kompor,5,0,81
6366,3,1,hemat,68,1,81
6366,3,2,baja,5,0,81
6367,3,0,kompor,5,0,65
6367,3,1,perisai,5,0,65
6367,3,2,hemat,15,1,65
6368,3,0,kompor,10,0,81
6368,3,1,hemat,15,1,81
6368,3,2,pendingin,8,0,81
6369,3,0,kompor,5,1,65
6369,3,1,hemat,0,0,65
6369,3,2,perisai,0,0,65
6370,3,0,hemat,12,1,77
6370,3,1,rakus,0,0,77
6370,3,2,kompor,5,0,77
6371,3,0,pendingin,15,1,67
6371,3,1,rakus,5,0,67
6371,3,2,baja,0,0,67
6372,3,0,hemat,0,0,65
6372,3,1,kompor,10,1,65
6372,3,2,perisai,2,0,65
6373,3,0,perisai,20,1,77
6373,3,1,kompor,0,0,77
6373,3,2,hemat,15,0,77
6374,3,0,baja,10,1,62
6374,3,1,perisai,9,0,62
6374,3,2,rakus,5,0,62
6375,3,0,kompor,0,0,63
6375,3,1,baja,28,1,63
6375,3,2,perisai,0,0,63
6376,3,0,hemat,15,0,77
6376,3,1,perisai,42,1,77
6376,3,2,rakus,0,0,77
6377,3,0,pendingin,5,0,59
6377,3,1,baja,0,0,59
6377,3,2,rakus,35,1,59
6378,3,0,hemat,9,0,78
6378,3,1,baja,13,0,78
6378,3,2,rakus,115,1,78
6379,3,0,pendingin,0,0,70
6379,3,1,baja,7,0,70
6379,3,2,rakus,23,1,70
6380,3,0,kompor,5,0,65
6380,3,1,perisai,73,1,65
6380,3,2,rakus,2,0,65
6381,3,0,kompor,0,0,62
6381,3,1,rakus,14,1,62
6381,3,2,perisai,5,0,62
6382,3,0,perisai,5,0,68
6382,3,1,baja,5,0,68
6382,3,2,pendingin,10,1,68
6383,3,0,perisai,0,0,73
6383,3,1,baja,33,0,73
6383,3,2,pendingin,345,1,73
6384,3,0,baja,17,1,61
6384,3,1,perisai,10,0,61
6384,3,2,kompor,0,0,61
6385,3,0,rakus,5,0,77
6385,3,1,hemat,71,1,77
6385,3,2,baja,0,0,77
6386,3,0,rakus,202,1,65
6386,3,1,pendingin,15,0,65
6386,3,2,perisai,5,0,65
6387,3,0,pendingin,0,0,70
6387,3,1,perisai,111,1,70
6387,3,2,baja,0,0,70
6388,3,0,pendingin,28,1,73
6388,3,1,rakus,7,0,73
6388,3,2,hemat,5,0,73
6389,3,0,rakus,64,1,63
6389,3,1,baja,2,0,63
6389,3,2,kompor,5,0,63
6390,3,0,kompor,5,0,71
6390,3,1,rakus,5,0,71
6390,3,2,pendingin,211,1,71
6391,3,0,hemat,5,1,64
6391,3,1,kompor,0,0,64
6391,3,2,baja,0,0,64
6392,3,0,rakus,5,0,55
6392,3,1,perisai,10,1,55
6392,3,2,kompor,5,0,55
6393,3,0,perisai,2,0,83
6393,3,1,pendingin,51,1,83
6393,3,2,hemat,0,0,83
6394,3,0,rakus,0,0,80
6394,3,1,hemat,5,0,80
6394,3,2,pendingin,215,1,80
6395,3,0,baja,20,1,68
6395,3,1,rakus,6,0,68
6395,3,2,perisai,5,0,68
6396,3,0,rakus,0,0,66
6396,3,1,perisai,64,1,66
6396,3,2,hemat,10,0,66
6397,3,0,pendingin,19,1,63
6397,3,1,rakus,5,0,63
6397,3,2,kompor,5,0,63
6398,3,0,kompor,0,0.3333333333333333,61
6398,3,1,pendingin,0,0.3333333333333333,61
6398,3,2,baja,0,0.3333333333333333,61
6399,3,0,hemat,0,0,77
6399,3,1,kompor,0,0,77
6399,3,2,baja,5,1,77
6400,3,0,kompor,0,0,79
6400,3,1,hemat,54,1,79
6400,3,2,baja,9,0,79
6401,3,0,rakus,5,0,72
6401,3,1,hemat,5,0,72
6401,3,2,baja,38,1,72
6402,3,0,kompor,0,0,69
6402,3,1,pendingin,0,0,69
6402,3,2,hemat,2,1,69
6403,3,0,perisai,0,0,65
6403,3,1,rakus,139,1,65
6403,3,2,pendingin,5,0,65
6404,3,0,rakus,15,0,60
6404,3,1,perisai,10,0,60
6404,3,2,kompor,64,1,60
6405,3,0,kompor,10,1,56
6405,3,1,rakus,0,0,56
6405,3,2,pendingin,4,0,56
6406,3,0,perisai,0,0,56
6406,3,1,pendingin,14,0,56
6406,3,2,rakus,97,1,56
6407,3,0,perisai,0,0,67
6407,3,1,hemat,8,1,67
6407,3,2,kompor,0,0,67
6408,3,0,perisai,5,0,78
6408,3,1,baja,13,1,78
6408,3,2,hemat,0,0,78
6409,3,0,baja,1,0,59
6409,3,1,rakus,5,0,59
6409,3,2,perisai,96,1,59
6410,3,0,pendingin,19,1,58
6410,3,1,rakus,0,0,58
6410,3,2,kompor,0,0,58
6411,3,0,baja,5,0,58
6411,3,1,perisai,15,0.5,58
6411,3,2,kompor,15,0.5,58
6412,3,0,pendingin,13,0,60
6412,3,1,perisai,5,0,60
6412,3,2,kompor,64,1,60
6413,3,0,pendingin,95,1,78
6413,3,1,perisai,62,0,78
6413,3,2,rakus,16,0,78
6414,3,0,perisai,0,0,56
6414,3,1,rakus,5,0,56
6414,3,2,pendingin,8,1,56
6415,3,0,hemat,2,0,64
6415,3,1,rakus,107,1,64
6415,3,2,pendingin,14,0,64
6416,3,0,kompor,10,0,61
6416,3,1,pendingin,0,0,61
6416,3,2,baja,28,1,61
6417,3,0,kompor,0,0,71
6417,3,1,baja,13,0,71
6417,3,2,rakus,40,1,71
6418,3,0,perisai,0,0,64
6418,3,1,kompor,10,1,64
6418,3,2,pendingin,5,0,64
6419,3,0,perisai,0,0,59
6419,3,1,baja,31,1,59
6419,3,2,rakus,15,0,59
6420,3,0,kompor,11,0,67
6420,3,1,pendingin,19,1,67
6420,3,2,baja,16,0,67
6421,3,0,pendingin,174,0,67
6421,3,1,rakus,280,1,67
6421,3,2,baja,0,0,67
6422,3,0,baja,19,0,77
6422,3,1,kompor,260,1,77
6422,3,2,perisai,0,0,77
6423,3,0,perisai,10,0,59
6423,3,1,rakus,0,0,59
6423,3,2,baja,25,1,59
6424,3,0,perisai,0,0,76
6424,3,1,hemat,11,1,76
6424,3,2,pendingin,5,0,76
6425,3,0,hemat,32,1,69
6425,3,1,pendingin,5,0,69
6425,3,2,perisai,0,0,69
6426,3,0,baja,15,0.5,62
6426,3,1,perisai,15,0.5,62
6426,3,2,rakus,5,0,62
6427,3,0,rakus,245,1,64
6427,3,1,kompor,0,0,64
6427,3,2,perisai,0,0,64
6428,3,0,baja,3,0,67
6428,3,1,rakus,0,0,67
6428,3,2,pendingin,81,1,67
6429,3,0,baja,8,1,75
6429,3,1,kompor,0,0,75
6429,3,2,perisai,0,0,75
6430,3,0,pendingin,200,0,76
6430,3,1,kompor,203,1,76
6430,3,2,baja,3,0,76
6431,3,0,kompor,2,0,65
6431,3,1,pendingin,5,1,65
6431,3,2,hemat,3,0,65
6432,3,0,rakus,10,0,63
6432,3,1,perisai,19,1,63
6432,3,2,kompor,4,0,63
6433,3,0,perisai,0,0,66
6433,3,1,rakus,2,1,66
6433,3,2,baja,0,0,66
6434,3,0,perisai,5,0.5,72
6434,3,1,pendingin,5,0.5,72
6434,3,2,hemat,0,0,72
6435,3,0,kompor,10,0,71
6435,3,1,pendingin,39,1,71
6435,3,2,baja,0,0,71
6436,3,0,rakus,24,1,47
6436,3,1,perisai,10,0,47
6436,3,2,kompor,0,0,47
6437,3,0,perisai,5,0,72
6437,3,1,kompor,5,0,72
6437,3,2,hemat,15,1,72
6438,3,0,baja,0,0,88
6438,3,1,pendingin,72,1,88
6438,3,2,hemat,0,0,88
6439,3,0,rakus,5,0,57
6439,3,1,pendingin,16,1,57
6439,3,2,kompor,0,0,57
6440,3,0,pendingin,4,0,71
6440,3,1,perisai,10,1,71
6440,3,2,hemat,0,0,71
6441,3,0,pendingin,5,0,60
6441,3,1,rakus,5,0,60
6441,3,2,baja,23,1,60
6442,3,0,pendingin,5,0,62
6442,3,1,kompor,29,1,62
6442,3,2,perisai,12,0,62
6443,3,0,hemat,9,1,65
6443,3,1,pendingin,0,0,65
6443,3,2,kompor,0,0,65
6444,3,0,rakus,14,1,68
6444,3,1,perisai,5,0,68
6444,3,2,hemat,5,0,68
6445,3,0,kompor,5,0,68
6445,3,1,perisai,25,1,68
6445,3,2,hemat,5,0,68
6446,3,0,perisai,5,0,61
6446,3,1,rakus,5,0,61
6446,3,2,baja,20,1,61
6447,3,0,baja,5,0.5,70
6447,3,1,pendingin,5,0.5,70
6447,3,2,kompor,0,0,70
6448,3,0,perisai,171,1,61
6448,3,1,pendingin,0,0,61
6448,3,2,kompor,0,0,61
6449,3,0,kompor,0,0.3333333333333333,50
6449,3,1,pendingin,0,0.3333333333333333,50
6449,3,2,perisai,0,0.3333333333333333,50
6450,3,0,rakus,0,0,68
6450,3,1,hemat,0,0,68
6450,3,2,perisai,15,1,68
6451,3,0,rakus,0,0,70
6451,3,1,perisai,2,1,70
6451,3,2,pendingin,0,0,70
6452,3,0,pendingin,0,0,70
6452,3,1,kompor,5,0.5,70
6452,3,2,hemat,5,0.5,70
6453,3,0,kompor,5,1,73
6453,3,1,baja,0,0,73
6453,3,2,perisai,0,0,73
6454,3,0,baja,14,1,69
6454,3,1,kompor,0,0,69
6454,3,2,pendingin,0,0,69
6455,3,0,kompor,0,0,71
6455,3,1,pendingin,9,1,71
6455,3,2,hemat,0,0,71
6456,3,0,baja,5,0,78
6456,3,1,hemat,26,1,78
6456,3,2,pendingin,5,0,78
6457,3,0,pendingin,22,0,58
6457,3,1,kompor,29,1,58
6457,3,2,rakus,5,0,58
6458,3,0,hemat,0,0,65
6458,3,1,kompor,4,0,65
6458,3,2,pendingin,5,1,65
6459,3,0,perisai,0,0,66
6459,3,1,hemat,0,0,66
6459,3,2,pendingin,8,1,66
6460,3,0,baja,13,1,63
6460,3,1,hemat,9,0,63
6460,3,2,rakus,4,0,63
6461,3,0,baja,36,1,65
6461,3,1,kompor,5,0,65
6461,3,2,pendingin,15,0,65
6462,3,0,baja,22,1,68
6462,3,1,perisai,12,0,68
6462,3,2,rakus,0,0,68
6463,3,0,kompor,22,0,77
6463,3,1,hemat,15,0,77
6463,3,2,rakus,41,1,77
6464,3,0,perisai,0,0,73
6464,3,1,hemat,5,0.5,73
6464,3,2,pendingin,5,0.5,73
6465,3,0,hemat,19,1,77
6465,3,1,pendingin,5,0,77
6465,3,2,baja,0,0,77
6466,3,0,pendingin,16,1,81
6466,3,1,hemat,5,0,81
6466,3,2,baja,5,0,81
6467,3,0,baja,0,0,75
6467,3,1,perisai,5,1,75
6467,3,2,rakus,0,0,75
6468,3,0,baja,7,1,72
6468,3,1,hemat,5,0,72
6468,3,2,kompor,0,0,72
6469,3,0,rakus,0,0,60
6469,3,1,kompor,8,0,60
6469,3,2,baja,21,1,60
6470,3,0,kompor,62,1,58
6470,3,1,rakus,15,0,58
6470,3,2,pendingin,5,0,58
6471,3,0,rakus,0,0,58
6471,3,1,baja,11,1,58
6471,3,2,pendingin,0,0,58
6472,3,0,hemat,19,1,68
6472,3,1,pendingin,0,0,68
6472,3,2,kompor,0,0,68
6473,3,0,kompor,5,0,61
6473,3,1,pendingin,5,0,61
6473,3,2,baja,40,1,61
6474,3,0,hemat,5,0.5,65
6474,3,1,baja,1,0,65
6474,3,2,perisai,5,0.5,65
6475,3,0,baja,5,0,62
6475,3,1,perisai,26,1,62
6475,3,2,rakus,0,0,62
6476,3,0,perisai,10,0.5,53
6476,3,1,pendingin,10,0.5,53
6476,3,2,rakus,8,0,53
6477,3,0,rakus,5,0,60
6477,3,1,perisai,5,0,60
6477,3,2,hemat,10,1,60
6478,3,0,rakus,15,0,73
6478,3,1,perisai,20,1,73
6478,3,2,hemat,2,0,73
6479,3,0,perisai,5,0,63
6479,3,1,pendingin,5,0,63
6479,3,2,rakus,52,1,63
6480,3,0,baja,0,0,69
6480,3,1,hemat,5,0,69
6480,3,2,rakus,142,1,69
6481,3,0,baja,5,0.5,57
6481,3,1,pendingin,0,0,57
6481,3,2,rakus,5,0.5,57
6482,3,0,hemat,15,0.5,66
6482,3,1,perisai,0,0,66
6482,3,2,pendingin,15,0.5,66
6483,3,0,pendingin,15,1,62
6483,3,1,perisai,5,0,62
6483,3,2,baja,0,0,62
6484,3,0,rakus,2,0,71
6484,3,1,baja,20,0,71
6484,3,2,perisai,72,1,71
6485,3,0,baja,35,0,66
6485,3,1,pendingin,15,0,66
6485,3,2,rakus,54,1,66
6486,3,0,perisai,15,1,59
6486,3,1,pendingin,0,0,59
6486,3,2,baja,11,0,59
6487,3,0,kompor,70,1,65
6487,3,1,pendingin,5,0,65
6487,3,2,hemat,5,0,65
6488,3,0,hemat,0,0,87
6488,3,1,pendingin,5,0,87
6488,3,2,kompor,294,1,87
6489,3,0,rakus,5,0,78
6489,3,1,hemat,87,1,78
6489,3,2,kompor,0,0,78
6490,3,0,rakus,0,0,71
6490,3,1,pendingin,57,1,71
6490,3,2,perisai,12,0,71
6491,3,0,rakus,0,0,66
6491,3,1,perisai,18,1,66
6491,3,2,kompor,5,0,66
6492,3,0,pendingin,0,0,77
6492,3,1,hemat,5,0,77
6492,3,2,perisai,56,1,77
6493,3,0,pendingin,9,0,57
6493,3,1,baja,21,1,57
6493,3,2,rakus,5,0,57
6494,3,0,pendingin,18,0.5,63
6494,3,1,baja,1,0,63
6494,3,2,perisai,18,0.5,63
6495,3,0,pendingin,0,0,66
6495,3,1,hemat,19,1,66
6495,3,2,rakus,0,0,66
6496,3,0,baja,0,0,60
6496,3,1,perisai,3,1,60
6496,3,2,pendingin,0,0,60
6497,3,0,pendingin,0,0,79
6497,3,1,perisai,179,1,79
6497,3,2,baja,0,0,79
6498,3,0,kompor,40,0,74
6498,3,1,rakus,13,0,74
6498,3,2,pendingin,161,1,74
6499,3,0,rakus,5,0,67
6499,3,1,perisai,71,1,67
6499,3,2,kompor,53,0,67
6500,3,0,pendingin,0,0.3333333333333333,54
6500,3,1,perisai,0,0.3333333333333333,54
6500,3,2,kompor,0,0.3333333333333333,54
6501,3,0,pendingin,0,0,77
6501,3,1,baja,34,1,77
6501,3,2,hemat,10,0,77
6502,3,0,kompor,82,1,87
6502,3,1,hemat,0,0,87
6502,3,2,baja,2,0,87
6503,3,0,hemat,0,0,63
6503,3,1,perisai,10,0,63
6503,3,2,kompor,19,1,63
6504,3,0,rakus,40,1,67
6504,3,1,pendingin,4,0,67
6504,3,2,hemat,15,0,67
6505,3,0,rakus,72,1,63
6505,3,1,hemat,4,0,63
6505,3,2,perisai,28,0,63
6506,3,0,kompor,19,1,63
6506,3,1,baja,12,0,63
6506,3,2,pendingin,0,0,63
6507,3,0,kompor,10,0.5,56
6507,3,1,perisai,0,0,56
6507,3,2,rakus,10,0.5,56
6508,3,0,hemat,5,0,78
6508,3,1,baja,15,1,78
6508,3,2,perisai,13,0,78
6509,3,0,kompor,0,0,51
6509,3,1,baja,10,0,51
6509,3,2,rakus,14,1,51
6510,3,0,baja,13,0,89
6510,3,1,hemat,15,0,89
6510,3,2,perisai,193,1,89
6511,3,0,rakus,0,0,61
6511,3,1,baja,28,0,61
6511,3,2,kompor,34,1,61
6512,3,0,hemat,0,0,82
6512,3,1,perisai,69,1,82
6512,3,2,pendingin,0,0,82
6513,3,0,pendingin,18,0,58
6513,3,1,baja,25,0,58
6513,3,2,rakus,73,1,58
6514,3,0,pendingin,0,0,65
6514,3,1,kompor,5,0,65
6514,3,2,hemat,11,1,65
6515,3,0,perisai,0,0,77
6515,3,1,baja,37,0,77
6515,3,2,rakus,82,1,77
6516,3,0,perisai,5,0,77
6516,3,1,pendingin,61,1,77
6516,3,2,baja,5,0,77
6517,3,0,hemat,0,0,70
6517,3,1,baja,10,1,70
6517,3,2,perisai,0,0,70
6518,3,0,pendingin,0,0,74
6518,3,1,kompor,15,1,74
6518,3,2,hemat,0,0,74
6519,3,0,hemat,15,0,73
6519,3,1,kompor,14,0,73
6519,3,2,perisai,43,1,73
6520,3,0,hemat,127,1,88
6520,3,1,perisai,16,0,88
6520,3,2,baja,0,0,88
6521,3,0,baja,0,0.3333333333333333,64
6521,3,1,perisai,0,0.3333333333333333,64
6521,3,2,kompor,0,0.3333333333333333,64
6522,3,0,baja,3,0,66
6522,3,1,rakus,53,1,66
6522,3,2,perisai,0,0,66
6523,3,0,baja,19,1,67
6523,3,1,pendingin,9,0,67
6523,3,2,rakus,4,0,67
6524,3,0,rakus,226,1,71
6524,3,1,pendingin,15,0,71
6524,3,2,kompor,0,0,71
6525,3,0,kompor,0,0,68
6525,3,1,rakus,0,0,68
6525,3,2,baja,16,1,68
6526,3,0,perisai,238,1,66
6526,3,1,kompor,70,0,66
6526,3,2,rakus,5,0,66
6527,3,0,rakus,0,0,67
6527,3,1,hemat,8,0,67
6527,3,2,kompor,10,1,67
6528,3,0,baja,40,1,68
6528,3,1,pendingin,15,0,68
6528,3,2,kompor,10,0,68
6529,3,0,hemat,1,0,80
6529,3,1,pendingin,0,0,80
6529,3,2,baja,12,1,80
6530,3,0,hemat,0,0,79
6530,3,1,pendingin,5,0,79
6530,3,2,rakus,45,1,79
6531,3,0,perisai,5,0,59
6531,3,1,rakus,46,1,59
6531,3,2,pendingin,5,0,59
6532,3,0,perisai,4,1,77
6532,3,1,hemat,0,0,77
6532,3,2,pendingin,0,0,77
6533,3,0,pendingin,103,1,65
6533,3,1,rakus,9,0,65
6533,3,2,kompor,5,0,65
6534,3,0,pendingin,0,0,70
6534,3,1,perisai,10,0,70
6534,3,2,baja,12,1,70
6535,3,0,perisai,0,0,63
6535,3,1,rakus,39,1,63
6535,3,2,kompor,11,0,63
6536,3,0,pendingin,0,0,68
6536,3,1,perisai,167,1,68
6536,3,2,kompor,5,0,68
6537,3,0,pendingin,0,0,75
6537,3,1,hemat,0,0,75
6537,3,2,rakus,82,1,75
6538,3,0,rakus,5,0.5,58
6538,3,1,pendingin,0,0,58
6538,3,2,perisai,5,0.5,58
6539,3,0,kompor,5,0,60
6539,3,1,rakus,10,0,60
6539,3,2,perisai,123,1,60
6540,3,0,perisai,5,1,71
6540,3,1,hemat,0,0,71
6540,3,2,pendingin,0,0,71
6541,3,0,hemat,0,0.3333333333333333,71
6541,3,1,pendingin,0,0.3333333333333333,71
6541,3,2,kompor,0,0.3333333333333333,71
6542,3,0,rakus,0,0,57
6542,3,1,pendingin,15,0,57
6542,3,2,baja,28,1,57
6543,3,0,baja,42,1,63
6543,3,1,rakus,0,0,63
6543,3,2,pendingin,18,0,63
6544,3,0,perisai,10,0,67
6544,3,1,kompor,15,0,67
6544,3,2,baja,30,1,67
6545,3,0,baja,28,1,65
6545,3,1,kompor,10,0,65
6545,3,2,perisai,12,0,65
6546,3,0,hemat,0,0.3333333333333333,70
6546,3,1,perisai,0,0.3333333333333333,70
6546,3,2,pendingin,0,0.3333333333333333,70
6547,3,0,hemat,5,0,72
6547,3,1,pendingin,63,1,72
6547,3,2,kompor,0,0,72
6548,3,0,rakus,5,0,59
6548,3,1,pendingin,8,1,59
6548,3,2,baja,6,0,59
6549,3,0,hemat,15,1,67
6549,3,1,rakus,10,0,67
6549,3,2,kompor,5,0,67
6550,3,0,pendingin,5,0.5,69
6550,3,1,kompor,0,0,69
6550,3,2,hemat,5,0.5,69
6551,3,0,hemat,5,0.5,59
6551,3,1,kompor,5,0.5,59
6551,3,2,rakus,0,0,59
6552,3,0,perisai,0,0,62
6552,3,1,rakus,0,0,62
6552,3,2,pendingin,15,1,62
6553,3,0,baja,35,1,64
6553,3,1,rakus,8,0,64
6553,3,2,kompor,8,0,64
6554,3,0,hemat,0,0,65
6554,3,1,kompor,0,0,65
6554,3,2,baja,9,1,65
6555,3,0,baja,11,1,62
6555,3,1,perisai,0,0,62
6555,3,2,pendingin,4,0,62
6556,3,0,pendingin,5,0,70
6556,3,1,perisai,10,1,70
6556,3,2,hemat,9,0,70
6557,3,0,pendingin,0,0,75
6557,3,1,perisai,119,1,75
6557,3,2,kompor,5,0,75
6558,3,0,hemat,5,0.5,75
6558,3,1,kompor,5,0.5,75
6558,3,2,rakus,0,0,75
6559,3,0,perisai,0,0,74
6559,3,1,kompor,0,0,74
6559,3,2,hemat,29,1,74
6560,3,0,rakus,10,0,66
6560,3,1,pendingin,5,0,66
6560,3,2,baja,36,1,66
6561,3,0,hemat,5,0.3333333333333333,70
6561,3,1,kompor,5,0.3333333333333333,70
6561,3,2,baja,5,0.3333333333333333,70
6562,3,0,pendingin,5,1,73
6562,3,1,hemat,0,0,73
6562,3,2,kompor,0,0,73
6563,3,0,baja,23,1,71
6563,3,1,rakus,14,0,71
6563,3,2,kompor,6,0,71
6564,3,0,rakus,37,1,62
6564,3,1,hemat,2,0,62
6564,3,2,pendingin,4,0,62
6565,3,0,rakus,53,1,76
6565,3,1,baja,0,0,76
6565,3,2,hemat,0,0,76
6566,3,0,kompor,5,0,76
6566,3,1,pendingin,5,0,76
6566,3,2,hemat,76,1,76
6567,3,0,rakus,10,1,51
6567,3,1,perisai,0,0,51
6567,3,2,hemat,0,0,51
6568,3,0,kompor,5,0,65
6568,3,1,pendingin,8,1,65
6568,3,2,rakus,0,0,65
6569,3,0,kompor,10,0,72
6569,3,1,pendingin,111,1,72
6569,3,2,baja,0,0,72
6570,3,0,baja,0,0,72
6570,3,1,kompor,9,0,72
6570,3,2,pendingin,58,1,72
6571,3,0,rakus,0,0.3333333333333333,63
6571,3,1,hemat,0,0.3333333333333333,63
6571,3,2,pendingin,0,0.3333333333333333,63
6572,3,0,baja,0,0,77
6572,3,1,perisai,0,0,77
6572,3,2,kompor,63,1,77
6573,3,0,pendingin,5,1,65
6573,3,1,perisai,0,0,65
6573,3,2,kompor,0,0,65
6574,3,0,baja,7,0,77
6574,3,1,kompor,10,0,77
6574,3,2,pendingin,164,1,77
6575,3,0,hemat,14,0,63
6575,3,1,rakus,27,0,63
6575,3,2,baja,30,1,63
6576,3,0,kompor,5,0.5,79
6576,3,1,baja,0,0,79
6576,3,2,hemat,5,0.5,79
6577,3,0,perisai,10,0,56
6577,3,1,rakus,5,0,56
6577,3,2,pendingin,15,1,56
6578,3,0,perisai,10,1,60
6578,3,1,kompor,5,0,60
6578,3,2,pendingin,9,0,60
6579,3,0,perisai,0,0,76
6579,3,1,hemat,5,0,76
6579,3,2,pendingin,13,1,76
6580,3,0,hemat,5,0.5,68
6580,3,1,kompor,0,0,68
6580,3,2,baja,5,0.5,68
6581,3,0,pendingin,10,0,63
6581,3,1,perisai,0,0,63
6581,3,2,rakus,119,1,63
6582,3,0,rakus,30,1,75
6582,3,1,kompor,5,0,75
6582,3,2,hemat,5,0,75
6583,3,0,pendingin,0,0,63
6583,3,1,hemat,15,1,63
6583,3,2,kompor,5,0,63
6584,3,0,pendingin,2,1,71
6584,3,1,hemat,0,0,71
6584,3,2,baja,0,0,71
6585,3,0,hemat,5,0,76
6585,3,1,perisai,81,0,76
6585,3,2,pendingin,273,1,76
6586,3,0,rakus,9,0,60
6586,3,1,kompor,77,1,60
6586,3,2,perisai,23,0,60
6587,3,0,hemat,5,0,73
6587,3,1,pendingin,3,0,73
6587,3,2,baja,10,1,73
6588,3,0,baja,0,0,67
6588,3,1,pendingin,0,0,67
6588,3,2,perisai,10,1,67
6589,3,0,pendingin,55,1,68
6589,3,1,baja,11,0,68
6589,3,2,kompor,0,0,68
6590,3,0,perisai,0,0,71
6590,3,1,pendingin,5,0,71
6590,3,2,baja,10,1,71
6591,3,0,pendingin,12,0,71
6591,3,1,perisai,0,0,71
6591,3,2,rakus,151,1,71
6592,3,0,pendingin,16,0,81
6592,3,1,baja,19,1,81
6592,3,2,hemat,15,0,81
6593,3,0,baja,0,0,69
6593,3,1,pendingin,45,1,69
6593,3,2,rakus,0,0,69
6594,3,0,perisai,5,0,67
6594,3,1,rakus,5,0,67
6594,3,2,kompor,10,1,67
6595,3,0,hemat,0,0,63
6595,3,1,kompor,5,0,63
6595,3,2,perisai,10,1,63
6596,3,0,rakus,0,0,71
6596,3,1,perisai,15,1,71
6596,3,2,hemat,14,0,71
6597,3,0,pendingin,104,1,73
6597,3,1,hemat,0,0,73
6597,3,2,baja,5,0,73
6598,3,0,rakus,0,0,59
6598,3,1,baja,5,0,59
6598,3,2,kompor,80,1,59
6599,3,0,perisai,0,0,64
6599,3,1,baja,11,1,64
6599,3,2,pendingin,5,0,64
6600,3,0,rakus,5,0,50
6600,3,1,baja,1,0,50
